page_url,image_url,author,title,annotation,price,status,genre,subgenre,dttm_updated
https://www.biblio-globus.ru/product/10868351,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10868351.jpg&width=260,Хроники забытых сновидений,Долгопят Е.О. ,"Елена Долгопят — прозаик, сценарист, хранитель рукописного фонда Музея кино. Автор многих книг, среди которых сборники рассказов «Чужая жизнь», «Родина», «Русское», «Тонкие стекла», «Гардеробщик». Финалист премии «Национальный бестселлер — 2017».

В новую книгу «Хроники забытых сновидений» вошли личные записки о кино и Музее кино (Трюффо, Мурнау, Бунюэль рядом с «Доктором Хаусом» и «Улицей разбитых фонарей») и рассказы, где сновидения мешаются с явью, а прошлое с настоящим. Вчерашняя жизнь становится сном. Альбом со вчерашними фотографиями подобен гербарию. Лицо на фотографии пробуждает память о живом человеке. Читая книгу «Хроники забытых сновидений», можно увидеть за словами живые лица. Ради этого она и написана. 


«У Елены Долгопят есть своя уникальная оптика. Она, как, пожалуй, никто, умеет разглядеть глубокую трагичность в самых обычных жизненных ситуациях, в блеклых подробностях быта обычных людей. Эти скупые на события, простые, сероватые истории вызывают какое-то странное, космическое отчаяние, слезы наворачиваются на глаза, ты их утираешь и удивлённо думаешь: да что тут такого особенного, почему это так работает, так воздействует? Непонятно, как и почему. Это вообще свойство настоящей большой литературы — непонятно, как работает. Прекрасная, мудрая и, сквозь печаль, очень светлая книга. Светлая — не потому, что утешает или как-то радует, нет. Просто как-то хорошо становится от мысли, что есть человек, который может вот так видеть реальность».
Дмитрий Данилов


«Фантастический элемент так деликатно и элегантно примешан к реальности, что и швов не замечаешь, доверчиво плавая по течению обстоятельного и мнимо-безыскусного повествования».
Татьяна Москвина",729,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:33.239799
https://www.biblio-globus.ru/product/10867937,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10867937.jpg&width=260,Влюбить за 90 секунд,Лавринович А. ,"Говорят, для того, чтобы влюбиться, требуется всего девяносто секунд. Но это правило работает только для настоящих красоток. 
Алена Горошкина не могла похвастаться эффектной внешностью. И тем более девушка не собиралась заключать с подругой глупое пари - влюбить в себя первого встречного всего за полторы минуты.
Дима всегда пользовался успехом у девушек. Возможно, потому что он красавчик? Но он поспорил с лучшим другом, что внешность не важна, и даже самый нелепый наряд и дурацкая прическа не помешают ему завоевать сердце любой девчонки. По чистой случайности этой девчонкой оказалась Алена.
Ну и кто же из них выиграет этот спор?",499,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:34.708527
https://www.biblio-globus.ru/product/10867255,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10867255.jpg&width=260,Просто Маса,Акунин Б. ,"«Просто Маса» — это Масахиро Сибата один, без Фандорина. Осиротевший помощник великого сыщика возвращается в родную Японию, которая очень сильно изменилась за время странствий своего блудного сына — и осталась вечно неизменной. Открывшего детективное агентство Масу ожидают невероятные потрясения, невероятные приключения, невероятные женщины и невероятные открытия.",1459,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:35.550340
https://www.biblio-globus.ru/product/10865683,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10865683.jpg&width=260,Время сурка,Гржонко В.Я.,"Представленные в сборнике произведения объединяет мысль, отражающая творческое кредо автора, — писать просто о сложном. Ясность и изящный слог Владимира Гржонко, дважды лауреата Литературной премии им. Марка Алданова, делают его прозу привлекательной и для приверженцев постмодерна, и для почитателей классической русской словесности. В многоплановом романе «Время сурка» нынешняя действительность искусно переплетена с историей одного рода и неожиданной трактовкой библейских сказаний, «Повести Скворлина» - это современная аллюзия на пушкинские «Повести Белкина», «Разочарованный странник» - безупречная стилизация под классический русский роман девятнадцатого века.",1239,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:36.938091
https://www.biblio-globus.ru/product/10865358,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10865358.jpg&width=260,Консуэло,Санд Ж.,"Жорж Санд (настоящее имя Аврора Дюпен, в замужестве баронесса Дюдеван) — легендарная французская писательница, творчество которой стало одним из самых значительных явлений европейской литературы XIX века. Стремление к независимости, свободный образ жизни, утверждение права женщины выбирать возлюбленного и пренебрежение брачными узами, мужское имя в качестве псевдонима и мужской костюм — все это сделало писательницу предтечей феминизма XX века.  «Консуэло» — один из лучших романов Жорж Санд, написанный в пору творческой зрелости и, как многие произведения писательницы, вызвавший бурные споры и полярные оценки современников. В основе повествования — мотивы трагического столкновения артиста и общества, трудного выбора между карьерой, успехом и тихой семейной заводью. Прототипом главной героини романа послужила знаменитая испано-французская оперная певица Полина Виардо, бывшая музой И. С. Тургенева.",1019,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:38.963434
https://www.biblio-globus.ru/product/10865263,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10865263.jpg&width=260,"Ночь, сон, смерть и звезды",Оутс Дж.К.,"В новой семейной саге современного классика Джойс Кэрол Оутс (неоднократного финалиста Пулицеровской премии, лауреата премии имени О. Генри, Национальной книжной премии США и множества других престижных наград) внезапная трагедия проверяет на прочность казавшиеся нерушимыми фамильные узы. Когда патриарх семейства, бывший мэр городка в штате Нью-Йорк, становится жертвой полицейского насилия, его жена и все пятеро детей реагируют самым неожиданным образом, и давние фамильные тайны становятся явными, и глубоко закопанные психологические катастрофы дают всходы, и ни один скелет в многочисленных шкафах не остается непотревоженным. Старший сын готов на все, лишь бы призвать «стражей порядка» к ответу, одна дочь ищет утешения в бутылке, другая — в научной работе, а младший сын — в художественной коммуне. Но самым неожиданным, если не сказать скандальным, образом реагирует безутешная вдова... «Поистине монументальный труд — и до чего же своевременный» (Star Tribune). Впервые на русском!",1069,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:42.731226
https://www.biblio-globus.ru/product/10864275,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10864275.jpg&width=260,Остров погибших кораблей. Голова профессора Доуэля,Беляев А.Р. ,"Александр Беляев (1884–1942) был ребенком с необыкновенно широким кругом интересов. Он конструировал летательные аппараты, фотографировал, играл на музыкальных инструментах, в юности исполнял серьезные роли в спектаклях народного театра и изучал язык эсперанто. Путешествовал и учился. Его жизнь была необыкновенно насыщенной до тех пор, пока страшная болезнь не уложила его на шесть лет в постель. Три из них он провел в корсете. Победив болезнь, он становится профессиональным писателем. И первым произведением, которое было напечатано, стал рассказ (позже переработан в роман, который и публикуется в этом издании) «Голова профессора Доуэля». По собственному признанию автора это произведение автобиографическое — о том, как абсолютно лишенный способности двигаться человек может бороться и преодолевать физическую немощь. В книгу вошли еще два произведения А. Беляева — «Остров погибших кораблей» и «Вечный хлеб».
Для среднего школьного возраста.",729,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:44.098412
https://www.biblio-globus.ru/product/10864247,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10864247.jpg&width=260,Обещание Габриеля (#4),Рейнард С. ,"Габриель получает приглашение прочитать серию лекций в Эдинбурге, а значит, он будет вынужден оставить в Бостоне молодую жену и малышку Клэр. Габриель не решается заговорить о поездке с любимой, но даже не догадывается, что и Джулианна с ним не до конца откровенна. 
Семье угрожает опасность, и непреодолимые обстоятельства заставляют героев идти на жертвы. Габриелю предстоит сдержать обещание и сделать самый сложный выбор в жизни. 
Впереди – новые испытания.",829,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:44.900590
https://www.biblio-globus.ru/product/10864252,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10864252.jpg&width=260,Что делать?,Чернышевский Н.Г. ,"Книга ""Что делать?"" политического заключенного Н. Чернышевского (1828 - 1889 ) появилась в одиночной камере Алексеевского равелина Петропавловской крепости. Чудесным образом это сочинение прошло цензуру благодаря завязке подобной заправским авантюрным романам и описанию семейной драмы...",639,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:46.942928
https://www.biblio-globus.ru/product/10863549,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10863549.jpg&width=260,Зеркальная страна,Джонстон К. ,"Вестерик-роуд, 36 – старый каменный дом на окраине Эдинбурга. Мрачный и таинственный, с узкими извилистыми коридорами и темными нишами. Но главная его тайна – та, что надежно укрылась среди стен. Зеркальная страна – яркий воображаемый мир, придуманный сестрами-близнецами Кэт и Эл в детстве. Их единственное укрытие... Но от чего? 
	Сейчас Кэт за тридцать. Она давно не общается с сестрой и редко вспоминает о прошлом. Но узнав, что одним солнечным утром Эл покинула эдинбургскую гавань на своей парусной лодке и пропала, Кэт вынуждена вернуться на Вестерик-роуд… Что бы ни случилось, девушка уверена: сестра не умерла. Она бы это почувствовала. Она бы знала… 
	За двадцать лет дом ничуть не изменился. На каждом шагу Кэт поджидают зловещие призраки прошлого. Кто-то шлет ей загадочные имейлы с подсказками, следуя которым, она всегда находит очередную спрятанную страницу из дневника Эл. И эти страницы, одна за другой, возвращают девушку назад в Зеркальную страну. Туда, где скрывается правда, и где ей придется столкнуться с ужасающей реальностью своего детства. Детства, которое было совсем не таким идиллическим, как она помнит…",829,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:47.835804
https://www.biblio-globus.ru/product/10862474,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10862474.jpg&width=260,И это всё – наша жизнь,Метлицкая М. ,"Наивно было бы предполагать, что есть только счастливые и только несчастные люди. 
Жизнь очень разная. В ней есть место и острому счастью, и внезапной трагедии, и любви, и измене. Ни к радости, ни к несчастью невозможно заранее подготовиться. Можно лишь учиться принимать благосклонно удачи и смиренно - разочарования.
Герои этой книги Марии Метлицкой так и живут, прекрасно понимая, что и нежданная любовь, и подлое предательство, и теплые воспоминания, и воспоминания, от которых хочется навсегда скрыться, – это жизнь. Такая обычная жизнь обычных людей.
Нас с вами.",719,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:48.631313
https://www.biblio-globus.ru/product/10860418,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10860418.jpg&width=260,Добрее,Бессонов А. ,"Обсчитали на кассе? Наступили на ногу? Хочется разбить пару тарелок и учинить такой скандал?
Рекомендуется вместо подорожника приложить к душе сборник рассказов «Добрее»! От чтения стабилизируется пульс и давление, повышается уровень доброты в крови и хочется неистово обниматься! Всё потому что вы становитесь добрее.
Погрузитесь в мир рассказов от сибирского автора малой прозы Александра Бессонова и узнаете, почему стоит поступать на физфак с нуля, поможет ли киберспорт выбраться из тюрьмы и что о вас думают сотрудники аэропорта. Пара страниц, и вы уже… добрее.",579,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:50.388277
https://www.biblio-globus.ru/product/10861812,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10861812.jpg&width=260,Трудно быть человеком,Хейг М.,"Дождливым пятничным вечером профессор Кембриджского университета Эндрю Мартин находит решение самой сложной в мире математической задачи. Оно способно изменить весь ход человеческой истории. Но профессор Мартин внезапно и бесследно исчезает. Когда спустя некоторое время его обнаруживают… шагающим по шоссе без какого-либо предмета одежды на теле, профессор Мартин ведет себя немного странно. Жене и сыну он кажется каким-то другим. Самому ему абсолютно все вокруг представляется нелепым, люди — достойными жалости, человеческая жизнь — лишенной смысла. Все окружающие вызывают у него отвращение. Все, кроме Ньютона. Старого полуслепого пса. Смогут ли Дебюсси, Дэвид Боуи, Уолт Уитмен и Эмили Дикинсон удержать Эндрю Мартина от убийства, к которому его принуждают? Есть ли что-либо, сочетающееся с бокалом белого вина лучше, чем бутерброд с арахисовой пастой? И что за странное чувство охватывает его, когда он смотрит в глаза своей жене? Эта остроумная, смешная и грустная одновременно книга — о том, как трудно быть человеком. И как это потрясающе здорово!",329,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:54.132645
https://www.biblio-globus.ru/product/10861617,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10861617.jpg&width=260,Небо повсюду,Нельсон Дж. ,"Иногда нужно потерять все, чтобы найти себя.
Семнадцатилетняя Ленни Уокер играет на кларнете в школьном оркестре. Она тяжело переживает внезапную смерть старшей сестры. Дружба с Тоби, бывшим парнем ее сестры, помогает Ленни пережить боль утраты.
Однажды в школе появляется Джо, талантливый музыкант, который недавно вернулся из Парижа.
Эти парни совершенно разные. Тоби может выслушать и понять, а Джо и Ленни объединяет любовь к музыке. Но Ленни понимает, что рано или поздно ей придется выбрать одного из них. Что подскажет ей сердце?",719,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:54.989340
https://www.biblio-globus.ru/product/10859480,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10859480.jpg&width=260,"Киану Ривз: победы, печали и правила жизни",Паппадимас А.,"Киану Ривз завораживает. Кассовая голливудская звезда, воспитанная на панк-роке; тонкий и честный актер с минималистичным подходом к игре; скромный «бойфренд всего интернета»; гранжевый басист; знаток мотоциклов; мем во плоти. Этот человек побывал путешественником во времени (и не раз), косноязычным подростком (и не одним), безумным ученым, цифровым мессией, усталым киллером… «Я думаю, все фильмы Киану отчасти автобиографичны, знает он сам об этом или не знает», — пишет Алекс Паппадимас, изучив всю фильмографию Киану Ривза и узнав о нем все, что можно знать, не будучи самим Киану Ривзом. 
Киану Ривз — безусловная легенда и один из самых загадочных актеров современности. Он живет и играет вопреки всем традициям звездности и неизменно остается объектом всемирного, безусловного, хотя и слегка иронического обожания. За годы своей карьеры Киану Ривз умудрился остаться собой и при этом обернулся дзенским пустым сосудом, куда зрители вливают свои ожидания. Киану Ривз — звезда, но не только: вдобавок он олицетворяет само понятие «хороший человек» и тем самым ненавязчиво дает нам понять, что для мира еще не все потеряно. 
Алекс Паппадимас — лос-анджелесский журналист, критик и культуролог, автор The New York Times, GQ, Grantland, The New Yorker, Los Angeles Times, Men’s Health, Esquire и Rolling Stone. Книг он раньше не писал, и его дебют удался на славу. Перед вами глубокое и подробное исследование удивительного феномена по имени Киану Ривз, а также Голливуда, популярной культуры и в целом жизни на этой временами слишком занятной планете. 
Впервые на русском!",909,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:58:58.160735
https://www.biblio-globus.ru/product/10857789,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10857789.jpg&width=260,Не спасай меня. Книга 2,Лавринович А. ,"Жизнь Ульяны Шацкой может показаться идеальной. Наследница богатых родителей, отличница и главная красавица универа. Она привыкла, что весь день расписан по минутам.
Но однажды Ульяна приходит на помощь незнакомцу, и с этого момента ее упорядоченная жизнь превращается в настоящий хаос. Ульяне придется не только расхлебывать кашу, которую она заварила, но и побороться за свою любовь.",609,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:08.170029
https://www.biblio-globus.ru/product/10858873,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10858873.jpg&width=260,Маленькое кафе в Копенгагене,Кэплин Дж.,"Вы когда-нибудь испытывали чувство благодарности к городу за то, что будто родились заново? Отпустили все обиды, посмеялись над неудачами и нашли себя? Кейт Синклер, молодая журналистка из Лондона, никогда не нуждалась в такой перезагрузке, но у судьбы свои планы. Копенгаген становится важным местом для Кейт. Любовь переворачивает ее жизнь с ног на голову, и ей остается только довериться этому чувству, впустить в себя тепло, помахать прошлому рукой и поблагодарить Копенгаген за настоящее.",559,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:09.015573
https://www.biblio-globus.ru/product/10858282,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10858282.jpg&width=260,Гусар. Тень орла. Мыс Трафальгар. День гнева,Перес-Реверте А.,"Артуро Перес-Реверте — бывший военный журналист, прославленный автор блестящих исторических, военных, приключенческих романов, создатель цикла о капитане Диего Алатристе, обладатель престижнейших литературных наград. В этот сборник вошли его военно-исторические работы — подлинные (или же правдивые в самом глубоком смысле) повествования о том, что делает с людьми война. В романе «Гусар» юный подпоручик за одну атаку проживает всю свою жизнь до дна. В «Тени орла» испанский батальон в составе армии Наполеона пытается сдаться русским, но что-то идет не так. «Мыс Трафальгар» — хроника крупнейшего морского сражения Наполеоновских войн между испано-французским флотом и англичанами под командованием адмирала Горацио Нельсона. Наконец, «День гнева» — роман о мадридском восстании 2 мая 1808 года, безжалостно подавленном французами и впоследствии увековеченном Франсиско Гойей. В каждом тексте здесь История дышит, сражается, истекает кровью — и остается жить в веках.",1139,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:10.992010
https://www.biblio-globus.ru/product/10855908,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10855908.jpg&width=260,Post-scriptum,Биркин Д.,"Эта книга — продолжение «Дневника обезьянки», который Джейн Биркин вела с 1957 по 1982 год. Джейн рассказывает о своей жизни после разрыва с Сержем Генсбуром. В ней были новая любовь и рождение ребенка, взлеты и падения артистической карьеры, трудные отношения с подросшими старшими дочерьми и радость от их первых успехов в искусстве, гастроли и запись дисков, участие в театральных постановках, благотворительные концерты в охваченной войной Югославии, роли в авторском кино, болезнь, утрата близких, рождение внуков… Когда скончался Генсбур, Джейн положила с ним в гроб свой талисман – плюшевую обезьянку Манки, с которой до этого никогда не расставалась; когда умерла старшая дочь Кейт, Джейн закрыла дневник, который вела с одиннадцати лет, и больше не написала в нем ни строчки.",709,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:13.324054
https://www.biblio-globus.ru/product/10855627,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10855627.jpg&width=260,Искупление,Макьюэн И. ,"Поразительная в своей искренности «хроника утраченного времени», которую ведет девочка-подросток, на свой причудливый и по-детски жестокий лад переоценивая и переосмысливая события «взрослой» жизни. Став свидетелем изнасилования, Брайони трактует его по-своему – и приводит в действие цепочку роковых событий, которая аукнется самым неожиданным образом через много лет.",879,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:14.696277
https://www.biblio-globus.ru/product/10852274,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10852274.jpg&width=260,"Люблю, скучаю... ненавижу!",Сокол Л. ,"Несколько лет назад Карина уехала из родного города, оборвала все связи и начала все с чистого листа. 
Но неожиданная новость о скорой женитьбе брата нарушает ее размеренную жизнь и заставляет вернуться обратно. 
Карина в ужасе: ей придется встретиться лицом к лицу со своим давним врагом, Максом. Он – ее первая любовь и… лучший друг ее брата.
Взаимные обиды, ненависть и общий секрет – все, что их теперь связывает. Или за ширмой неприязни скрывается что-то еще?",629,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:16.352503
https://www.biblio-globus.ru/product/10854849,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10854849.jpg&width=260,Ледяной ад. Капитан Сорви-голова,Буссенар Л.,"Французский писатель Луи Буссенар — автор многочисленных приключенческих романов, переведенных на два десятка языков мира и не уступающих лучшим произведениям Жюля Верна. Их отличительные черты: богатство фантазии, чувство юмора, романтика далеких странствий и обширный научный материал. 
В настоящее издание вошли два знаменитых романа о похождениях юного француза Жана Грандье и его верных друзей в Северной Америке в эпоху «золотой лихорадки» и в Южной Африке в период Англо-бурской войны. Невероятные приключения сочетаются здесь с историческими фактами, увлекательный сюжет — с правдоподобной картиной экзотических стран, будь то занесенный снегом Клондайк или раскаленная под солнцем Республика Трансвааль. 
Для настоящего издания роман «Ледяной ад» был переведен заново, а перевод романа «Капитан Сорви-голова» сверен с подлинником и отредактирован с восстановлением пропущенных ранее фрагментов. Книга сопровождается обширным комментарием. Также в томе воспроизведен комплект классических гравюр французских художников Шарля Клериса и Мариуса Льеже, дополненный цветными иллюстрациями из французских газет рубежа XIX и XX веков.",1619,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:17.940565
https://www.biblio-globus.ru/product/10855007,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10855007.jpg&width=260,1984 (новый перевод),Оруэлл Д. ,"Своеобразный антипод второй великой антиутопии XX века - ""О дивный новый мир"" Олдоса Хаксли. Что, в сущности, страшнее: доведенное до абсурда ""общество потребления"" - или доведенное до абсолюта ""общество идеи""? 
По Оруэллу, нет и не может быть ничего ужаснее тотальной несвободы...",529,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:20.327173
https://www.biblio-globus.ru/product/10854827,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10854827.jpg&width=260,Ясновидец Пятаков,Бушковский А. С.,"Александр Бушковский родился и живёт в Карелии. Автор четырёх книг прозы. Финалист премии «Ясная Поляна» (сборник «Праздник лишних орлов») и Национальной премии имени Валентина Распутина (роман «Рымба»). По книге будет снят двенадцатисерийный фильм.

Гаврик, герой нового романа «Ясновидец Пятаков», получает неожиданный дар слышать мысли других людей и транслировать без слов свои. Неведомым образом ему удалось установить связь с чем-то запредельным, и теперь он словно бы пытается предупредить тех, кто его слышит, что за спиной обрыв и оглянуться нельзя — засосёт и утянет за край.

«Роман Александра Бушковского — это поразительная смесь приключений, злодейства, милосердия, чуда и любви. Читается на одном дыхании, удивляет, тревожит и в конце концов оставляет нас с верой в то, что мы находимся под надёжным прикрытием Неба. Сегодня это ценно как никогда».(Алексей Варламов)",659,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:22.192333
https://www.biblio-globus.ru/product/10851201,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10851201.jpg&width=260,Последний срок.Пожар,Распутин В.,"В настоящее издание вошли повести признанного классика отечественной прозы Валентина Распутина ""Последний срок"" и ""Пожар"". Житейская ситуация в повести ""Последний срок"", которую сам писатель назвал главной из своих книг, перерастает в глубокие размышления о судьбах русской деревни, о нравственном развитии общества. Без чувства кровной и духовной связи поколений ""жизнь, не подтвержденная смыслом души"", становится просто существованием.
Повесть ""Пожар"" появилась в переломное для страны время, годы перестройки, рыночных отношений и безвременья сместили акцент нравственных ценностей. Автор уверен, что, предавая свою малую Родину, человек теряет истоки самого главного в жизни. Вспыхнувший в поселке пожар - своеобразное наказание людям за грех беспамятства и безверия.",319,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:24.246827
https://www.biblio-globus.ru/product/10851086,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10851086.jpg&width=260,Бегуны,Токарчук О. ,"Откуда мы родом?
Откуда пришли сюда?
Куда мы идем?
В романе одного из самых оригинальных мировых писателей Ольги Токарчук размышления о путешествиях переплетаются с загадочными историями, связанными между собой темами смерти, движения, продлевания жизни и тайны человеческого тела. Мы все путники в этом мире: кто-то странствует с целью, кто-то без. Кто-то движется сквозь время, кто-то сквозь пространство. Что значит – быть путником, путешественником, бегуном? Завораживающий и потрясающий воображение роман Ольги Токарчук – настоящий шедевр.",579,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:26.367643
https://www.biblio-globus.ru/product/10851325,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10851325.jpg&width=260,Дневник моряка. 1940-1948,Демидов В. Н.,"В дневниковых записях краснофлотца, очень личных, есть всё, чем жили простые советские люди во время тяжёлых
испытаний трагических сороковых. Суровые условия Заполярья и послевоенные голодные годы не сломили его
оптимизм и стремление к счастью. Поиск настоящей любви и преданность идеалам справедливости, которые были декларированы коммунистической доктриной, читатель найдёт в простых бесхитростных строках этой книги.",929,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 13:59:29.142296
